DATE,DCOILBRENTEU_NBD20001229
2008-12-12,187.68822
2008-12-15,199.37998
2008-12-16,186.00531
2008-12-17,185.29672
2008-12-18,177.98937
2008-12-19,175.02214
2008-12-22,168.64482
2008-12-23,156.20018
2008-12-24,152.56864
2008-12-25,.
2008-12-26,149.37998
2008-12-29,151.28432
2008-12-30,155.97874
2008-12-31,158.63596
2009-01-01,.
2009-01-02,190.16829
2009-01-05,203.01151
2009-01-06,216.51904
2009-01-07,204.73871
2009-01-08,190.16829
2009-01-09,187.51107
2009-01-12,180.95660
2009-01-13,190.65545
2009-01-14,187.20106
2009-01-15,187.42250
2009-01-16,192.29407
2009-01-19,.
2009-01-20,182.55093
2009-01-21,176.70505
2009-01-22,187.86537
2009-01-23,191.00974
2009-01-26,212.57750
2009-01-27,189.81399
2009-01-28,189.81399
2009-01-29,191.00974
2009-01-30,195.61559
2009-02-02,190.25686
2009-02-03,191.09832
2009-02-04,193.44553
2009-02-05,194.50841
2009-02-06,197.03277
2009-02-09,209.16740
2009-02-10,203.18866
2009-02-11,195.92560
2009-02-12,209.16740
2009-02-13,192.02834
2009-02-16,.
2009-02-17,175.77502
2009-02-18,174.53499
2009-02-19,187.59965
2009-02-20,186.84677
2009-02-23,182.77236
2009-02-24,177.94508
2009-02-25,187.64393
2009-02-26,199.95571
2009-02-27,196.67848
2009-03-02,188.66253
2009-03-03,189.19398
2009-03-04,204.03012
2009-03-05,196.85562
2009-03-06,192.55979
2009-03-09,197.29849
2009-03-10,199.24712
2009-03-11,191.31975
2009-03-12,186.84677
2009-03-13,199.15855
2009-03-16,195.39415
2009-03-17,201.63862
2009-03-18,200.26572
2009-03-19,212.71036
2009-03-20,218.20195
2009-03-23,229.58370
2009-03-24,227.28078
2009-03-25,227.90080
2009-03-26,229.80514
2009-03-27,225.02214
2009-03-30,217.22764
2009-03-31,204.29584
2009-04-01,203.36581
2009-04-02,225.37644
2009-04-03,223.56067
2009-04-06,225.46501
2009-04-07,224.18069
2009-04-08,230.55802
2009-04-09,231.75376
2009-04-10,.
2009-04-13,224.66785
2009-04-14,230.55802
2009-04-15,227.23649
2009-04-16,229.53942
2009-04-17,230.38087
2009-04-20,217.27192
2009-04-21,215.63330
2009-04-22,214.79185
2009-04-23,213.86182
2009-04-24,222.71922
2009-04-27,215.54473
2009-04-28,215.41187
2009-04-29,222.40921
2009-04-30,222.76351
2009-05-01,229.18512
2009-05-04,235.87245
2009-05-05,235.42958
2009-05-06,243.88840
2009-05-07,250.79717
2009-05-08,248.09566
2009-05-11,247.96280
2009-05-12,250.31001
2009-05-13,251.72719
2009-05-14,249.11426
2009-05-15,249.46856
2009-05-18,250.26572
2009-05-19,252.96723
2009-05-20,261.73605
2009-05-21,256.95306
2009-05-22,259.96457
2009-05-25,.
2009-05-26,261.51461
2009-05-27,271.39061
2009-05-28,281.08946
2009-05-29,287.77679
2009-06-01,294.95128
2009-06-02,299.68999
2009-06-03,292.95837
2009-06-04,299.73428
2009-06-05,300.13286
2009-06-08,299.42427
2009-06-09,305.31444
2009-06-10,312.31178
2009-06-11,317.58193
2009-06-12,312.75465
2009-06-15,303.32152
2009-06-16,312.31178
2009-06-17,305.35872
2009-06-18,309.83171
2009-06-19,312.13463
2009-06-22,292.86980
2009-06-23,293.88840
2009-06-24,303.23295
2009-06-25,304.78299
2009-06-26,301.59433
2009-06-29,308.90168
2009-06-30,301.63862
2009-07-01,303.45438
2009-07-02,291.14260
2009-07-03,.
2009-07-06,279.53942
2009-07-07,272.54207
2009-07-08,264.43756
2009-07-09,262.04606
2009-07-10,258.76882
2009-07-13,257.97166
2009-07-14,267.84765
2009-07-15,271.25775
2009-07-16,274.66785
2009-07-17,281.39947
2009-07-20,286.27104
2009-07-21,291.98406
2009-07-22,289.45970
2009-07-23,301.41718
2009-07-24,304.78299
2009-07-27,309.03454
2009-07-28,303.49867
2009-07-29,291.36404
2009-07-30,304.78299
2009-07-31,310.36315
2009-08-03,322.85208
2009-08-04,326.92648
2009-08-05,329.45084
2009-08-06,330.42516
2009-08-07,328.65368
2009-08-10,326.79362
2009-08-11,317.00620
2009-08-12,327.85651
2009-08-13,326.66076
2009-08-14,315.89903
2009-08-17,304.03012
2009-08-18,304.07440
2009-08-19,322.45350
2009-08-20,326.61647
2009-08-21,326.43933
2009-08-24,329.22941
2009-08-25,323.73782
2009-08-26,313.28609
2009-08-27,313.02037
2009-08-28,322.40921
2009-08-31,305.66873
2009-09-01,304.60585
2009-09-02,299.37998
2009-09-03,295.74845
2009-09-04,291.58547
2009-09-07,.
2009-09-08,306.46590
2009-09-09,308.94597
2009-09-10,305.40301
2009-09-11,304.51727
2009-09-14,296.32418
2009-09-15,294.64128
2009-09-16,303.41010
2009-09-17,316.91763
2009-09-18,313.19752
2009-09-21,301.63862
2009-09-22,308.45881
2009-09-23,298.62710
2009-09-24,287.82108
2009-09-25,286.09389
2009-09-28,289.76971
2009-09-29,286.22675
2009-09-30,291.49690
2009-10-01,297.25421
2009-10-02,294.50841
2009-10-05,289.01683
2009-10-06,303.41010
2009-10-07,299.60142
2009-10-08,303.23295
2009-10-09,307.57307
2009-10-12,313.33038
2009-10-13,313.59610
2009-10-14,319.57484
2009-10-15,323.91497
2009-10-16,330.29229
2009-10-19,335.96103
2009-10-20,338.83968
2009-10-21,344.28698
2009-10-22,347.03277
2009-10-23,344.19841
2009-10-26,338.57396
2009-10-27,339.63685
2009-10-28,332.63950
2009-10-29,341.80691
2009-10-30,331.75376
2009-11-02,334.63242
2009-11-03,335.16386
2009-11-04,346.36847
2009-11-05,345.52702
2009-11-06,334.41098
2009-11-09,341.80691
2009-11-10,341.31975
2009-11-11,340.96546
2009-11-12,332.94951
2009-11-13,331.31089
2009-11-16,341.62976
2009-11-17,342.60407
2009-11-18,348.27281
2009-11-19,338.57396
2009-11-20,334.85385
2009-11-23,346.05846
2009-11-24,333.70239
2009-11-25,339.10540
2009-11-26,.
2009-11-27,336.58105
2009-11-30,344.41984
2009-12-01,348.44996
2009-12-02,340.83260
2009-12-03,344.37555
2009-12-04,344.28698
2009-12-07,337.37821
2009-12-08,331.84234
2009-12-09,326.08503
2009-12-10,314.03897
2009-12-11,310.31887
2009-12-14,315.27901
2009-12-15,315.89903
2009-12-16,324.80071
2009-12-17,315.67759
2009-12-18,318.29052
2009-12-21,322.14349
2009-12-22,317.27192
2009-12-23,327.14792
2009-12-24,332.81665
2009-12-25,.
2009-12-28,339.19398
2009-12-29,339.45970
2009-12-30,343.75554
2009-12-31,345.03986
2010-01-01,.
2010-01-04,350.08857
2010-01-05,351.06289
2010-01-06,354.91585
2010-01-07,356.82019
2010-01-08,354.56156
2010-01-11,354.91585
2010-01-12,351.55004
2010-01-13,343.53410
2010-01-14,343.71125
2010-01-15,340.34544
2010-01-18,.
2010-01-19,332.94951
2010-01-20,332.55093
2010-01-21,328.29938
2010-01-22,322.09920
2010-01-25,319.66342
2010-01-26,321.65633
2010-01-27,322.18778
2010-01-28,312.88751
2010-01-29,315.32329
2010-02-01,317.00620
2010-02-02,327.45793
2010-02-03,335.56244
2010-02-04,315.76616
2010-02-05,310.49601
2010-02-08,308.32595
2010-02-09,311.78034
2010-02-10,311.78034
2010-02-11,320.41630
2010-02-12,316.60762
2010-02-15,.
2010-02-16,331.35518
2010-02-17,331.66519
2010-02-18,339.28255
2010-02-19,340.47830
2010-02-22,340.78831
2010-02-23,338.52967
2010-02-24,341.00974
2010-02-25,329.40655
2010-02-26,338.17538
2010-03-01,336.89105
2010-03-02,343.22409
2010-03-03,348.36138
2010-03-04,344.90700
2010-03-05,350.75288
2010-03-08,349.60142
2010-03-09,348.84854
2010-03-10,355.58016
2010-03-11,351.81577
2010-03-12,351.55004
2010-03-15,341.36404
2010-03-16,351.86005
2010-03-17,355.53587
2010-03-18,354.69442
2010-03-19,347.07706
2010-03-22,345.83702
2010-03-23,350.62002
2010-03-24,345.57130
2010-03-25,348.27281
2010-03-26,345.34987
2010-03-29,353.80868
2010-03-30,351.90434
2010-03-31,355.93446
2010-04-01,365.94331
2010-04-02,.
2010-04-05,374.13640
2010-04-06,376.66076
2010-04-07,374.18069
2010-04-08,365.94331
2010-04-09,366.56333
2010-04-12,377.36935
2010-04-13,369.53056
2010-04-14,380.02657
2010-04-15,384.85385
2010-04-16,375.59787
2010-04-19,367.98051
2010-04-20,375.24358
2010-04-21,374.44641
2010-04-22,374.57927
2010-04-23,381.26661
2010-04-26,384.05669
2010-04-27,379.05226
2010-04-28,374.62356
2010-04-29,384.49956
2010-04-30,381.70948
2010-05-03,390.12400
2010-05-04,378.16652
2010-05-05,364.52613
2010-05-06,355.22586
2010-05-07,338.70682
2010-05-10,345.79274
2010-05-11,349.86714
2010-05-12,348.53853
2010-05-13,351.68291
2010-05-14,338.48539
2010-05-17,327.14792
2010-05-18,332.68379
2010-05-19,318.24624
2010-05-20,308.06023
2010-05-21,312.00177
2010-05-24,308.32595
2010-05-25,297.51993
2010-05-26,312.62179
2010-05-27,325.77502
2010-05-28,323.29495
2010-05-31,.
2010-06-01,323.64925
2010-06-02,322.32064
2010-06-03,323.82640
2010-06-04,318.15766
2010-06-07,314.83614
2010-06-08,316.34190
2010-06-09,326.30647
2010-06-10,329.18512
2010-06-11,324.53499
2010-06-14,332.63950
2010-06-15,333.43667
2010-06-16,337.11249
2010-06-17,343.31267
2010-06-18,341.23118
2010-06-21,347.78565
2010-06-22,345.79274
2010-06-23,333.12666
2010-06-24,332.90523
2010-06-25,337.51107
2010-06-28,339.50399
2010-06-29,328.65368
2010-06-30,331.88663
2010-07-01,317.67050
2010-07-02,317.75908
2010-07-05,.
2010-07-06,323.64925
2010-07-07,323.16209
2010-07-08,330.20372
2010-07-09,333.03809
2010-07-12,329.27369
2010-07-13,338.57396
2010-07-14,339.37112
2010-07-15,334.45527
2010-07-16,334.58813
2010-07-19,337.86537
2010-07-20,337.95394
2010-07-21,335.47387
2010-07-22,343.62267
2010-07-23,342.20549
2010-07-26,344.99557
2010-07-27,334.45527
2010-07-28,339.50399
2010-07-29,348.09566
2010-07-30,343.22409
2010-08-02,362.84322
2010-08-03,370.23915
2010-08-04,370.94774
2010-08-05,367.13906
2010-08-06,359.96457
2010-08-09,361.11603
2010-08-10,353.80868
2010-08-11,344.68556
2010-08-12,339.37112
2010-08-13,332.77236
2010-08-16,330.20372
2010-08-17,339.85828
2010-08-18,332.59522
2010-08-19,331.44376
2010-08-20,325.42073
2010-08-23,323.64925
2010-08-24,312.71036
2010-08-25,313.28609
2010-08-26,329.93800
2010-08-27,332.86094
2010-08-30,336.80248
2010-08-31,334.41098
2010-09-01,334.49956
2010-09-02,331.84234
2010-09-03,332.28521
2010-09-06,.
2010-09-07,335.60673
2010-09-08,343.13552
2010-09-09,344.86271
2010-09-10,343.40124
2010-09-13,347.74136
2010-09-14,349.37998
2010-09-15,347.47564
2010-09-16,349.37998
2010-09-17,342.91408
2010-09-20,351.72719
2010-09-21,348.80425
2010-09-22,342.29407
2010-09-23,344.06554
2010-09-24,348.67139
2010-09-27,344.15412
2010-09-28,350.48716
2010-09-29,348.93711
2010-09-30,357.70593
2010-10-01,366.20903
2010-10-04,369.44198
2010-10-05,369.13198
2010-10-06,376.48361
2010-10-07,370.54916
2010-10-08,371.47919
2010-10-11,367.93623
2010-10-12,367.53764
2010-10-13,372.05492
2010-10-14,370.01771
2010-10-15,362.88751
2010-10-18,364.48184
2010-10-19,359.25598
2010-10-20,361.73605
2010-10-21,359.96457
2010-10-22,357.61736
2010-10-25,362.75465
2010-10-26,365.89903
2010-10-27,359.92028
2010-10-28,367.44907
2010-10-29,365.23472
2010-11-01,372.27635
2010-11-02,375.15500
2010-11-03,377.90080
2010-11-04,384.54384
2010-11-05,385.51816
2010-11-08,385.96103
2010-11-09,389.41541
2010-11-10,389.37112
2010-11-11,390.07972
2010-11-12,381.17803
2010-11-15,378.60939
2010-11-16,371.92205
2010-11-17,369.17626
2010-11-18,370.68202
2010-11-19,368.33481
2010-11-22,364.65899
2010-11-23,364.79185
2010-11-24,374.35784
2010-11-25,.
2010-11-26,375.46501
2010-11-29,380.42516
2010-11-30,380.95660
2010-12-01,392.20549
2010-12-02,395.79274
2010-12-03,401.46147
2010-12-06,404.11869
2010-12-07,402.03720
2010-12-08,397.43136
2010-12-09,398.27281
2010-12-10,396.54562
2010-12-13,400.35430
2010-12-14,401.37290
2010-12-15,404.47298
2010-12-16,403.41010
2010-12-17,403.49867
2010-12-20,404.38441
2010-12-21,412.35607
2010-12-22,414.30469
2010-12-23,414.65899
2010-12-24,.
2010-12-27,412.22321
2010-12-28,414.17183
2010-12-29,414.17183
2010-12-30,409.65456
2010-12-31,412.88751
2011-01-03,424.35784
2011-01-04,414.17183
2011-01-05,421.03632
2011-01-06,420.50487
2011-01-07,417.40478
2011-01-10,420.94774
2011-01-11,428.69796
2011-01-12,433.39238
2011-01-13,433.39238
2011-01-14,433.39238
2011-01-17,.
2011-01-18,433.25952
2011-01-19,435.87245
2011-01-20,426.35075
2011-01-21,428.87511
2011-01-24,428.52081
2011-01-25,428.52081
2011-01-26,425.33215
2011-01-27,427.28078
2011-01-28,429.84942
2011-01-31,438.30824
2011-02-01,444.64128
2011-02-02,448.62710
2011-02-03,450.35430
2011-02-04,440.34544
2011-02-07,440.38973
2011-02-08,439.54827
2011-02-09,443.57839
2011-02-10,446.14703
2011-02-11,442.55979
2011-02-14,456.68733
2011-02-15,453.85297
2011-02-16,455.18158
2011-02-17,458.14880
2011-02-18,452.61293
2011-02-21,.
2011-02-22,473.07352
2011-02-23,486.13818
2011-02-24,504.47298
2011-02-25,493.66696
2011-02-28,497.20992
2011-03-01,501.94863
2011-03-02,517.67050
2011-03-03,506.73162
2011-03-04,512.44464
2011-03-07,516.29761
2011-03-08,497.43136
2011-03-09,510.14172
2011-03-10,505.18158
2011-03-11,505.18158
2011-03-14,500.22143
2011-03-15,492.07263
2011-03-16,491.40833
2011-03-17,505.66873
2011-03-18,505.44730
2011-03-21,508.94597
2011-03-22,512.09035
2011-03-23,512.17892
2011-03-24,511.11603
2011-03-25,511.29318
2011-03-28,513.50753
2011-03-29,511.86891
2011-03-30,510.85031
2011-03-31,517.89194
2011-04-01,525.37644
2011-04-04,531.75376
2011-04-05,544.15412
2011-04-06,544.77414
2011-04-07,544.28698
2011-04-08,559.34455
2011-04-11,560.05314
2011-04-12,537.33392
2011-04-13,543.40124
2011-04-14,543.57839
2011-04-15,551.94863
2011-04-18,538.92826
2011-04-19,537.42250
2011-04-20,550.31001
2011-04-21,547.56422
2011-04-22,.
2011-04-25,.
2011-04-26,551.59433
2011-04-27,553.32152
2011-04-28,560.62888
2011-04-29,.
2011-05-02,560.85031
2011-05-03,549.20283
2011-05-04,538.30824
2011-05-05,495.70416
2011-05-06,503.49867
2011-05-09,501.37290
2011-05-10,521.78919
2011-05-11,512.22321
2011-05-12,499.86714
2011-05-13,500.79717
2011-05-16,503.63153
2011-05-17,484.45527
2011-05-18,498.40567
2011-05-19,501.32861
2011-05-20,492.69265
2011-05-23,487.73251
2011-05-24,498.31709
2011-05-25,506.95306
2011-05-26,509.56599
2011-05-27,508.63596
2011-05-30,.
2011-05-31,518.95483
2011-06-01,514.39327
2011-06-02,506.20018
2011-06-03,509.69885
2011-06-06,511.07174
2011-06-07,514.34898
2011-06-08,524.49070
2011-06-09,531.22232
2011-06-10,525.73074
2011-06-13,533.61382
2011-06-14,532.99380
2011-06-15,507.83880
2011-06-16,507.92737
2011-06-17,503.72011
2011-06-20,496.94420
2011-06-21,496.10275
2011-06-22,503.05580
2011-06-23,479.49513
2011-06-24,464.08326
2011-06-27,463.10895
2011-06-28,476.39504
2011-06-29,493.75554
2011-06-30,494.72985
2011-07-01,486.35961
2011-07-04,.
2011-07-05,501.37290
2011-07-06,502.87865
2011-07-07,519.92914
2011-07-08,519.92914
2011-07-11,519.70771
2011-07-12,519.75199
2011-07-13,524.62356
2011-07-14,519.84057
2011-07-15,522.85208
2011-07-18,518.37910
2011-07-19,523.38353
2011-07-20,524.88928
2011-07-21,523.69353
2011-07-22,526.97077
2011-07-25,523.78211
2011-07-26,523.20638
2011-07-27,522.54207
2011-07-28,523.29495
2011-07-29,513.41895
2011-08-01,515.36758
2011-08-02,513.81754
2011-08-03,503.72011
2011-08-04,488.13109
2011-08-05,473.51639
2011-08-08,456.42161
2011-08-09,458.94597
2011-08-10,459.87600
2011-08-11,477.50221
2011-08-12,479.05226
2011-08-15,482.24092
2011-08-16,485.78388
2011-08-17,493.22409
2011-08-18,479.89371
2011-08-19,484.36670
2011-08-22,481.97520
2011-08-23,488.70682
2011-08-24,495.61559
2011-08-25,495.61559
2011-08-26,497.29849
2011-08-29,.
2011-08-30,511.91320
2011-08-31,515.85474
2011-09-01,515.63330
2011-09-02,513.37467
2011-09-05,.
2011-09-06,501.72719
2011-09-07,520.37201
2011-09-08,522.54207
2011-09-09,509.74314
2011-09-12,508.19309
2011-09-13,505.22586
2011-09-14,500.88574
2011-09-15,516.87334
2011-09-16,514.88043
2011-09-19,499.95571
2011-09-20,506.59876
2011-09-21,506.02303
2011-09-22,483.65810
2011-09-23,483.48096
2011-09-26,477.85651
2011-09-27,485.11957
2011-09-28,480.60230
2011-09-29,474.22498
2011-09-30,466.87334
2011-10-03,458.85740
2011-10-04,451.01860
2011-10-05,459.56599
2011-10-06,462.26749
2011-10-07,471.92205
2011-10-10,484.89814
2011-10-11,483.70239
2011-10-12,497.96280
2011-10-13,498.00709
2011-10-14,506.33304
2011-10-17,500.08857
2011-10-18,496.36847
2011-10-19,494.95128
2011-10-20,482.72808
2011-10-21,494.24269
2011-10-24,494.55270
2011-10-25,496.50133
2011-10-26,489.06112
2011-10-27,498.00709
2011-10-28,487.20106
2011-10-31,480.20372
2011-11-01,473.73782
2011-11-02,490.78831
2011-11-03,490.52259
2011-11-04,496.98849
2011-11-07,508.19309
2011-11-08,512.00177
2011-11-09,510.58459
2011-11-10,501.86005
2011-11-11,506.77591
2011-11-14,498.53853
2011-11-15,495.57130
2011-11-16,495.61559
2011-11-17,483.83525
2011-11-18,477.50221
2011-11-21,469.35341
2011-11-22,477.28078
2011-11-23,473.11780
2011-11-24,.
2011-11-25,469.79628
2011-11-28,484.41098
2011-11-29,492.69265
2011-11-30,492.55979
2011-12-01,481.97520
2011-12-02,485.34101
2011-12-05,487.95394
2011-12-06,487.86537
2011-12-07,487.46678
2011-12-08,479.31798
2011-12-09,477.90080
2011-12-12,477.50221
2011-12-13,483.83525
2011-12-14,468.20195
2011-12-15,462.88751
2011-12-16,460.58459
2011-12-19,463.02037
2011-12-20,477.41364
2011-12-21,478.29938
2011-12-22,482.63950
2011-12-23,483.96811
2011-12-26,.
2011-12-27,.
2011-12-28,476.26218
2011-12-29,473.38353
2011-12-30,478.69796
2012-01-02,.
2012-01-03,492.11692
2012-01-04,502.08149
2012-01-05,503.05580
2012-01-06,495.83702
2012-01-09,491.89548
2012-01-10,501.77148
2012-01-11,494.50841
2012-01-12,500.31001
2012-01-13,486.62533
2012-01-16,.
2012-01-17,489.59256
2012-01-18,486.31532
2012-01-19,485.11957
2012-01-20,480.51373
2012-01-23,484.76528
2012-01-24,479.98229
2012-01-25,480.42516
2012-01-26,483.08237
2012-01-27,489.37112
2012-01-30,488.21966
2012-01-31,488.30824
2012-02-01,495.83702
2012-02-02,491.40833
2012-02-03,498.49424
2012-02-06,511.38175
2012-02-07,517.53764
2012-02-08,518.95483
2012-02-09,524.35784
2012-02-10,523.16209
2012-02-13,525.81931
2012-02-14,523.91497
2012-02-15,532.55093
2012-02-16,535.87245
2012-02-17,534.49956
2012-02-20,.
2012-02-21,535.20815
2012-02-22,545.03986
2012-02-23,551.50576
2012-02-24,553.10009
2012-02-27,560.05314
2012-02-28,549.24712
2012-02-29,541.31975
2012-03-01,556.95306
2012-03-02,557.70593
2012-03-05,561.02746
2012-03-06,553.72011
2012-03-07,555.22586
2012-03-08,566.69619
2012-03-09,567.22764
2012-03-12,563.64039
2012-03-13,567.49336
2012-03-14,562.35607
2012-03-15,547.51993
2012-03-16,553.98583
2012-03-19,556.95306
2012-03-20,550.84145
2012-03-21,548.67139
2012-03-22,542.47121
2012-03-23,554.51727
2012-03-26,557.35164
2012-03-27,554.69442
2012-03-28,550.97431
2012-03-29,545.74845
2012-03-30,546.54562
2012-04-02,551.10717
2012-04-03,.
2012-04-04,544.90700
2012-04-05,547.29849
2012-04-06,.
2012-04-09,.
2012-04-10,539.81399
2012-04-11,533.25952
2012-04-12,533.96811
2012-04-13,534.18955
2012-04-16,523.60496
2012-04-17,519.97343
2012-04-18,510.09743
2012-04-19,518.15766
2012-04-20,522.94066
2012-04-23,516.65190
2012-04-24,521.43490
2012-04-25,520.15058
2012-04-26,528.47653
2012-04-27,528.34367
2012-04-30,525.50930
2012-05-01,529.53942
2012-05-02,520.68202
2012-05-03,513.33038
2012-05-04,494.50841
2012-05-07,.
2012-05-08,489.28255
2012-05-09,495.52702
2012-05-10,497.07706
2012-05-11,498.22852
2012-05-14,490.65545
2012-05-15,493.35695
2012-05-16,486.27104
2012-05-17,484.10097
2012-05-18,478.43224
2012-05-21,482.81665
2012-05-22,486.09389
2012-05-23,473.33924
2012-05-24,474.75642
2012-05-25,477.67936
2012-05-28,.
2012-05-29,476.30647
2012-05-30,459.92028
2012-05-31,459.96457
2012-06-01,436.80248
2012-06-04,432.86094
2012-06-05,436.89105
2012-06-06,447.91851
2012-06-07,443.09123
2012-06-08,432.10806
2012-06-11,436.66962
2012-06-12,427.76794
2012-06-13,430.86802
2012-06-14,427.19221
2012-06-15,430.15943
2012-06-18,421.65633
2012-06-19,421.34632
2012-06-20,414.08326
2012-06-21,395.12843
2012-06-22,395.12843
2012-06-25,392.78122
2012-06-26,399.42427
2012-06-27,407.70593
2012-06-28,403.10009
2012-06-29,417.05049
2012-07-02,421.96634
2012-07-03,442.38264
2012-07-04,.
2012-07-05,449.68999
2012-07-06,436.22675
2012-07-09,442.60407
2012-07-10,439.10540
2012-07-11,439.45970
2012-07-12,439.23826
2012-07-13,451.32861
2012-07-16,452.17006
2012-07-17,461.51461
2012-07-18,469.08769
2012-07-19,477.36935
2012-07-20,473.78211
2012-07-23,460.18601
2012-07-24,458.68025
2012-07-25,453.27724
2012-07-26,463.99469
2012-07-27,470.77059
2012-07-30,471.83348
2012-07-31,469.13198
2012-08-01,472.89637
2012-08-02,476.30647
2012-08-03,485.25244
2012-08-06,487.20106
2012-08-07,497.74136
2012-08-08,502.30292
2012-08-09,502.74579
2012-08-10,501.01860
2012-08-13,506.99734
2012-08-14,504.42870
2012-08-15,511.55890
2012-08-16,514.26041
2012-08-17,510.18601
2012-08-20,511.51461
2012-08-21,513.86182
2012-08-22,512.71036
2012-08-23,520.15058
2012-08-24,512.66608
2012-08-27,503.72011
2012-08-28,498.75996
2012-08-29,498.36138
2012-08-30,497.25421
2012-08-31,504.56156
2012-09-03,.
2012-09-04,509.21169
2012-09-05,501.86005
2012-09-06,507.08592
2012-09-07,503.27724
2012-09-10,504.16298
2012-09-11,508.68025
2012-09-12,508.68025
2012-09-13,513.72896
2012-09-14,520.28344
2012-09-17,516.82905
2012-09-18,501.72719
2012-09-19,480.46944
2012-09-20,484.54384
2012-09-21,492.78122
2012-09-24,483.61382
2012-09-25,490.56687
2012-09-26,482.68379
2012-09-27,493.57839
2012-09-28,493.17981
2012-10-01,498.58282
2012-10-02,498.18423
2012-10-03,484.14526
2012-10-04,489.28255
2012-10-05,496.76705
2012-10-08,498.67139
2012-10-09,506.28875
2012-10-10,514.21612
2012-10-11,514.52613
2012-10-12,510.05314
2012-10-15,509.30027
2012-10-16,509.30027
2012-10-17,502.61293
2012-10-18,498.58282
2012-10-19,495.52702
2012-10-22,485.47387
2012-10-23,476.21789
2012-10-24,476.79362
2012-10-25,476.70505
2012-10-26,482.28521
2012-10-29,484.18955
2012-10-30,484.49956
2012-10-31,486.66962
2012-11-01,482.01949
2012-11-02,472.94066
2012-11-05,467.62622
2012-11-06,483.92383
2012-11-07,479.22941
2012-11-08,474.88928
2012-11-09,481.00089
2012-11-12,488.17538
2012-11-13,481.93091
2012-11-14,485.65102
2012-11-15,487.46678
2012-11-16,473.02923
2012-11-19,487.42250
2012-11-20,487.20106
2012-11-21,490.74402
2012-11-22,.
2012-11-23,487.77679
2012-11-26,487.95394
2012-11-27,484.18955
2012-11-28,479.45084
2012-11-29,489.23826
2012-11-30,490.87688
2012-12-03,492.78122
2012-12-04,487.11249
2012-12-05,482.55093
2012-12-06,478.34367
2012-12-07,474.57927
2012-12-10,479.40655
2012-12-11,476.52790
2012-12-12,487.90965
2012-12-13,487.95394
2012-12-14,483.96811
2012-12-17,484.27812
2012-12-18,486.97963
2012-12-19,486.93534
2012-12-20,489.68113
2012-12-21,483.30381
2012-12-24,480.24801
2012-12-25,.
2012-12-26,490.34544
2012-12-27,487.33392
2012-12-28,487.37821
2012-12-31,490.69973
2013-01-01,.
2013-01-02,500.35430
2013-01-03,500.57573
2013-01-04,498.58282
2013-01-07,498.18423
2013-01-08,500.57573
2013-01-09,500.75288
2013-01-10,500.31001
2013-01-11,488.48539
2013-01-14,493.00266
2013-01-15,494.77414
2013-01-16,491.45261
2013-01-17,491.62976
2013-01-18,494.72985
2013-01-21,.
2013-01-22,499.20283
2013-01-23,503.45438
2013-01-24,507.48450
2013-01-25,504.34012
2013-01-28,504.51727
2013-01-29,510.27458
2013-01-30,511.16032
2013-01-31,511.73605
2013-02-01,511.73605
2013-02-04,513.99469
2013-02-05,518.29052
2013-02-06,516.43047
2013-02-07,518.91054
2013-02-08,526.57219
2013-02-11,523.87068
2013-02-12,522.09920
2013-02-13,524.49070
2013-02-14,524.71213
2013-02-15,519.92914
2013-02-18,.
2013-02-19,518.33481
2013-02-20,514.74756
2013-02-21,505.71302
2013-02-22,503.72011
2013-02-25,507.30735
2013-02-26,500.26572
2013-02-27,497.07706
2013-02-28,496.89991
2013-03-01,487.77679
2013-03-04,486.71391
2013-03-05,489.01683
2013-03-06,488.35252
2013-03-07,489.01683
2013-03-08,482.32950
2013-03-11,481.13375
2013-03-12,480.42516
2013-03-13,476.12932
2013-03-14,478.74225
2013-03-15,484.14526
2013-03-18,480.69088
2013-03-19,473.47210
2013-03-20,479.49513
2013-03-21,471.25775
2013-03-22,471.70062
2013-03-25,472.36492
2013-03-26,474.31355
2013-03-27,480.55802
2013-03-28,480.33658
2013-03-29,.
2013-04-01,481.66519
2013-04-02,485.65102
2013-04-03,477.50221
2013-04-04,465.41187
2013-04-05,460.49601
2013-04-08,456.86448
2013-04-09,460.93888
2013-04-10,464.12755
2013-04-11,458.90168
2013-04-12,445.43844
2013-04-15,439.85828
2013-04-16,433.48096
2013-04-17,428.87511
2013-04-18,431.70948
2013-04-19,438.17538
2013-04-22,438.75111
2013-04-23,439.54827
2013-04-24,446.01417
2013-04-25,450.04429
2013-04-26,453.45438
2013-04-29,455.62445
2013-04-30,449.64570
2013-05-01,435.51816
2013-05-02,444.28698
2013-05-03,463.24181
2013-05-06,465.01329
2013-05-07,465.81045
2013-05-08,459.65456
2013-05-09,458.76882
2013-05-10,448.67139
2013-05-13,452.48007
2013-05-14,454.82728
2013-05-15,449.82285
2013-05-16,461.78034
2013-05-17,459.83171
2013-05-20,463.02037
2013-05-21,456.59876
2013-05-22,452.34721
2013-05-23,444.90700
2013-05-24,448.36138
2013-05-27,.
2013-05-28,459.56599
2013-05-29,452.34721
2013-05-30,450.79717
2013-05-31,444.77414
2013-06-03,450.08857
2013-06-04,451.90434
2013-06-05,458.41453
2013-06-06,457.79451
2013-06-07,460.89460
2013-06-10,460.00886
2013-06-11,449.51284
2013-06-12,456.64305
2013-06-13,457.83880
2013-06-14,465.45616
